date_utc,fng_value,fng_class,fng_sma_7,fng_sma_30,fng_z180
2020-10-22 00:00:00+00:00,73.0,Greed,58.285714285714285,49.46666666666667,1.4463986498632402
2020-10-23 00:00:00+00:00,74.0,Greed,61.42857142857143,50.5,1.503410750905001
2020-10-24 00:00:00+00:00,73.0,Greed,63.857142857142854,51.63333333333333,1.4206215281079033
2020-10-25 00:00:00+00:00,76.0,Extreme Greed,66.85714285714286,52.63333333333333,1.6102890398983543
2020-10-26 00:00:00+00:00,75.0,Greed,69.71428571428571,53.63333333333333,1.5272029434437735
2020-10-27 00:00:00+00:00,61.0,Greed,70.42857142857143,54.1,0.5562417410211944
2020-10-28 00:00:00+00:00,70.0,Greed,71.71428571428571,55.0,1.1631009623289663
2020-10-29 00:00:00+00:00,67.0,Greed,70.85714285714286,55.733333333333334,0.9461591603153103
2020-10-30 00:00:00+00:00,74.0,Greed,70.85714285714286,56.56666666666667,1.4099429067107159
2020-10-31 00:00:00+00:00,73.0,Greed,70.85714285714286,57.5,1.3254416592608818
2020-11-01 00:00:00+00:00,72.0,Greed,70.28571428571429,58.53333333333333,1.2427047756878575
2020-11-02 00:00:00+00:00,71.0,Greed,69.71428571428571,59.56666666666667,1.161347827551214
2020-11-03 00:00:00+00:00,71.0,Greed,71.14285714285714,60.53333333333333,1.1491399659185157
2020-11-04 00:00:00+00:00,74.0,Greed,71.71428571428571,61.6,1.3383833416999782
2020-11-05 00:00:00+00:00,72.0,Greed,72.42857142857143,62.43333333333333,1.1929407828827505
2020-11-06 00:00:00+00:00,90.0,Extreme Greed,74.71428571428571,64.0,2.3492236160840063
2020-11-07 00:00:00+00:00,88.0,Extreme Greed,76.85714285714286,65.4,2.175691806220661
2020-11-08 00:00:00+00:00,82.0,Extreme Greed,78.28571428571429,66.53333333333333,1.7576685196325879
2020-11-09 00:00:00+00:00,90.0,Extreme Greed,81.0,67.76666666666667,2.2334456752272236
2020-11-10 00:00:00+00:00,90.0,Extreme Greed,83.71428571428571,68.93333333333334,2.1915450516422426
2020-11-11 00:00:00+00:00,86.0,Extreme Greed,85.42857142857143,70.06666666666666,1.9057896769452787
2020-11-12 00:00:00+00:00,87.0,Extreme Greed,87.57142857142857,71.1,1.936785605814496
2020-11-13 00:00:00+00:00,89.0,Extreme Greed,87.42857142857143,72.3,2.0267984038944435
2020-11-14 00:00:00+00:00,90.0,Extreme Greed,87.71428571428571,73.43333333333334,2.0512965875546847
2020-11-15 00:00:00+00:00,86.0,Extreme Greed,88.28571428571429,74.56666666666666,1.7790155152229936
2020-11-16 00:00:00+00:00,90.0,Extreme Greed,88.28571428571429,75.7,1.9871895477890573
2020-11-17 00:00:00+00:00,86.0,Extreme Greed,87.71428571428571,76.73333333333333,1.7213297040158972
2020-11-18 00:00:00+00:00,91.0,Extreme Greed,88.42857142857143,77.93333333333334,1.9853564314798602
2020-11-19 00:00:00+00:00,94.0,Extreme Greed,89.42857142857143,79.2,2.123879532287594
2020-11-20 00:00:00+00:00,86.0,Extreme Greed,89.0,80.03333333333333,1.633138902225919
2020-11-21 00:00:00+00:00,91.0,Extreme Greed,89.14285714285714,80.63333333333334,1.8937299245024757
2020-11-22 00:00:00+00:00,94.0,Extreme Greed,90.28571428571429,81.3,2.032498636161757
2020-11-23 00:00:00+00:00,90.0,Extreme Greed,90.28571428571429,81.86666666666666,1.7775850147967716
2020-11-24 00:00:00+00:00,88.0,Extreme Greed,90.57142857142857,82.26666666666667,1.6410682448186014
2020-11-25 00:00:00+00:00,94.0,Extreme Greed,91.0,82.9,1.9478799416136734
2020-11-26 00:00:00+00:00,93.0,Extreme Greed,90.85714285714286,83.96666666666667,1.8615320223543705
2020-11-27 00:00:00+00:00,86.0,Extreme Greed,90.85714285714286,84.5,1.4533608639374824
2020-11-28 00:00:00+00:00,87.0,Extreme Greed,90.28571428571429,85.16666666666667,1.4892536443967532
2020-11-29 00:00:00+00:00,89.0,Extreme Greed,89.57142857142857,85.66666666666667,1.5784022634742245
2020-11-30 00:00:00+00:00,88.0,Extreme Greed,89.28571428571429,86.16666666666667,1.503832916142974
2020-12-01 00:00:00+00:00,95.0,Extreme Greed,90.28571428571429,86.93333333333334,1.8548498649325778
2020-12-02 00:00:00+00:00,92.0,Extreme Greed,90.0,87.63333333333334,1.669107077170786
2020-12-03 00:00:00+00:00,92.0,Extreme Greed,89.85714285714286,88.33333333333333,1.6458295553512257
2020-12-04 00:00:00+00:00,92.0,Extreme Greed,90.71428571428571,88.93333333333334,1.6231708995157914
2020-12-05 00:00:00+00:00,93.0,Extreme Greed,91.57142857142857,89.63333333333334,1.6523263517947613
2020-12-06 00:00:00+00:00,95.0,Extreme Greed,92.42857142857143,89.8,1.7310790340469175
2020-12-07 00:00:00+00:00,94.0,Extreme Greed,93.28571428571429,90.0,1.6554871147594097
2020-12-08 00:00:00+00:00,95.0,Extreme Greed,93.28571428571429,90.43333333333334,1.6825278083190292
2020-12-09 00:00:00+00:00,86.0,Extreme Greed,92.42857142857143,90.3,1.208142504831243
2020-12-10 00:00:00+00:00,94.0,Extreme Greed,92.71428571428571,90.43333333333334,1.597569105205374
2020-12-11 00:00:00+00:00,89.0,Extreme Greed,92.28571428571429,90.53333333333333,1.326691784788139
2020-12-12 00:00:00+00:00,90.0,Extreme Greed,91.85714285714286,90.63333333333334,1.3623254904788684
2020-12-13 00:00:00+00:00,91.0,Extreme Greed,91.28571428571429,90.7,1.3969627418636543
2020-12-14 00:00:00+00:00,95.0,Extreme Greed,91.42857142857143,90.86666666666666,1.5810584613962406
2020-12-15 00:00:00+00:00,91.0,Extreme Greed,90.85714285714286,91.03333333333333,1.3618492815292513
2020-12-16 00:00:00+00:00,92.0,Extreme Greed,91.71428571428571,91.1,1.3964404541937379
2020-12-17 00:00:00+00:00,92.0,Extreme Greed,91.42857142857143,91.3,1.380821962650919
2020-12-18 00:00:00+00:00,95.0,Extreme Greed,92.28571428571429,91.43333333333334,1.5153172863015243
2020-12-19 00:00:00+00:00,93.0,Extreme Greed,92.71428571428571,91.4,1.398201615054873
2020-12-20 00:00:00+00:00,92.0,Extreme Greed,92.85714285714286,91.6,1.3322524857713485
2020-12-21 00:00:00+00:00,92.0,Extreme Greed,92.42857142857143,91.63333333333334,1.3163535192692468
2020-12-22 00:00:00+00:00,88.0,Extreme Greed,92.0,91.43333333333334,1.1022063871594805
2020-12-23 00:00:00+00:00,93.0,Extreme Greed,92.14285714285714,91.53333333333333,1.339634579015148
2020-12-24 00:00:00+00:00,86.0,Extreme Greed,91.28571428571429,91.46666666666667,0.9753920717029879
2020-12-25 00:00:00+00:00,94.0,Extreme Greed,91.14285714285714,91.46666666666667,1.3644990801133672
2020-12-26 00:00:00+00:00,93.0,Extreme Greed,91.14285714285714,91.46666666666667,1.2994929789144032
2020-12-27 00:00:00+00:00,91.0,Extreme Greed,91.0,91.63333333333334,1.1851277154334197
2020-12-28 00:00:00+00:00,92.0,Extreme Greed,91.0,91.8,1.222239016214954
2020-12-29 00:00:00+00:00,91.0,Extreme Greed,91.42857142857143,91.86666666666666,1.159082425637567
2020-12-30 00:00:00+00:00,91.0,Extreme Greed,91.14285714285714,91.96666666666667,1.1468534347407013
2020-12-31 00:00:00+00:00,95.0,Extreme Greed,92.42857142857143,91.96666666666667,1.335279986670773
2021-01-01 00:00:00+00:00,94.0,Extreme Greed,92.42857142857143,92.03333333333333,1.2716431598536553
2021-01-02 00:00:00+00:00,94.0,Extreme Greed,92.57142857142857,92.1,1.2584853863541636
2021-01-03 00:00:00+00:00,93.0,Extreme Greed,92.85714285714286,92.13333333333334,1.19462172932023
2021-01-04 00:00:00+00:00,94.0,Extreme Greed,93.14285714285714,92.16666666666667,1.2320960171119737
2021-01-05 00:00:00+00:00,93.0,Extreme Greed,93.42857142857143,92.1,1.1684104143599996
2021-01-06 00:00:00+00:00,95.0,Extreme Greed,94.0,92.13333333333334,1.257498054397583
2021-01-07 00:00:00+00:00,91.0,Extreme Greed,93.42857142857143,92.0,1.041613872763475
2021-01-08 00:00:00+00:00,93.0,Extreme Greed,93.28571428571429,92.23333333333333,1.1326683336484984
2021-01-09 00:00:00+00:00,93.0,Extreme Greed,93.14285714285714,92.2,1.1209515329694721
2021-01-10 00:00:00+00:00,94.0,Extreme Greed,93.28571428571429,92.36666666666666,1.1604307921204167
2021-01-11 00:00:00+00:00,90.0,Extreme Greed,92.71428571428571,92.36666666666666,0.9435802092727047
2021-01-12 00:00:00+00:00,84.0,Extreme Greed,91.42857142857143,92.13333333333334,0.6240179534241075
2021-01-13 00:00:00+00:00,78.0,Extreme Greed,89.0,91.56666666666666,0.302861924391923
2021-01-14 00:00:00+00:00,83.0,Extreme Greed,87.85714285714286,91.3,0.5567802921155514
2021-01-15 00:00:00+00:00,88.0,Extreme Greed,87.14285714285714,91.16666666666667,0.8115201062828488
2021-01-16 00:00:00+00:00,84.0,Extreme Greed,85.85714285714286,90.9,0.5907575019299692
2021-01-17 00:00:00+00:00,79.0,Extreme Greed,83.71428571428571,90.36666666666666,0.3156283569670298
2021-01-18 00:00:00+00:00,79.0,Extreme Greed,82.14285714285714,89.9,0.308225619002135
2021-01-19 00:00:00+00:00,80.0,Extreme Greed,81.57142857142857,89.5,0.35549522628476815
2021-01-20 00:00:00+00:00,78.0,Extreme Greed,81.57142857142857,89.03333333333333,0.2406807857565935
2021-01-21 00:00:00+00:00,75.0,Greed,80.42857142857143,88.6,0.07219687532277311
2021-01-22 00:00:00+00:00,40.0,Fear,73.57142857142857,86.83333333333333,-1.814723602697098
2021-01-23 00:00:00+00:00,74.0,Greed,72.14285714285714,86.43333333333334,0.017443442566620185
2021-01-24 00:00:00+00:00,70.0,Greed,70.85714285714286,85.63333333333334,-0.19727861031559102
2021-01-25 00:00:00+00:00,74.0,Greed,70.14285714285714,85.0,0.01834553776573094
2021-01-26 00:00:00+00:00,71.0,Greed,68.85714285714286,84.33333333333333,-0.14255214244052303
2021-01-27 00:00:00+00:00,78.0,Extreme Greed,68.85714285714286,83.86666666666666,0.23544883637777167
2021-01-28 00:00:00+00:00,55.0,Greed,66.0,82.66666666666667,-1.000643515489151
2021-01-29 00:00:00+00:00,77.0,Extreme Greed,71.28571428571429,82.2,0.18775967730629725
2021-01-30 00:00:00+00:00,76.0,Extreme Greed,71.57142857142857,81.56666666666666,0.13346706772729158
2021-01-31 00:00:00+00:00,78.0,Extreme Greed,72.71428571428571,81.03333333333333,0.23960698944071812
2021-02-01 00:00:00+00:00,77.0,Extreme Greed,73.14285714285714,80.46666666666667,0.18501360124542915
2021-02-02 00:00:00+00:00,76.0,Extreme Greed,73.85714285714286,79.9,0.13196360945407704
2021-02-03 00:00:00+00:00,78.0,Extreme Greed,73.85714285714286,79.36666666666666,0.23961862615270493
2021-02-04 00:00:00+00:00,80.0,Extreme Greed,77.42857142857143,78.93333333333334,0.34659928008871643
2021-02-05 00:00:00+00:00,81.0,Extreme Greed,78.0,78.46666666666667,0.399885342053957
2021-02-06 00:00:00+00:00,84.0,Extreme Greed,79.14285714285714,78.23333333333333,0.5595579839685114
2021-02-07 00:00:00+00:00,86.0,Extreme Greed,80.28571428571429,78.0,0.6665517973508449
2021-02-08 00:00:00+00:00,83.0,Extreme Greed,81.14285714285714,77.66666666666667,0.5021127167395719
2021-02-09 00:00:00+00:00,95.0,Extreme Greed,83.85714285714286,77.7,1.1383443017252144
2021-02-10 00:00:00+00:00,92.0,Extreme Greed,85.85714285714286,77.76666666666667,0.9707416185761243
2021-02-11 00:00:00+00:00,93.0,Extreme Greed,87.71428571428571,78.06666666666666,1.0173724612259099
2021-02-12 00:00:00+00:00,92.0,Extreme Greed,89.28571428571429,78.53333333333333,0.9590400196411407
2021-02-13 00:00:00+00:00,92.0,Extreme Greed,90.42857142857143,78.83333333333333,0.9545520729450347
2021-02-14 00:00:00+00:00,95.0,Extreme Greed,91.71428571428571,79.06666666666666,1.1069924897692391
2021-02-15 00:00:00+00:00,93.0,Extreme Greed,93.14285714285714,79.36666666666666,0.9946287007520654
2021-02-16 00:00:00+00:00,95.0,Extreme Greed,93.14285714285714,79.9,1.0908933882577911
2021-02-17 00:00:00+00:00,95.0,Extreme Greed,93.57142857142857,80.43333333333334,1.0835999995778824
2021-02-18 00:00:00+00:00,91.0,Extreme Greed,93.28571428571429,80.8,0.8678227518063597
2021-02-19 00:00:00+00:00,93.0,Extreme Greed,93.42857142857143,81.3,0.9652724356132143
2021-02-20 00:00:00+00:00,91.0,Extreme Greed,93.28571428571429,81.83333333333333,0.8551829263865771
2021-02-21 00:00:00+00:00,91.0,Extreme Greed,92.71428571428571,83.53333333333333,0.8488288968300007
2021-02-22 00:00:00+00:00,94.0,Extreme Greed,92.85714285714286,84.2,0.9971818097100441
2021-02-23 00:00:00+00:00,94.0,Extreme Greed,92.71428571428571,85.0,0.9889835936580931
2021-02-24 00:00:00+00:00,76.0,Extreme Greed,90.0,85.06666666666666,0.055567217045604696
2021-02-25 00:00:00+00:00,79.0,Extreme Greed,88.28571428571429,85.33333333333333,0.21104025955662292
2021-02-26 00:00:00+00:00,55.0,Greed,82.85714285714286,84.56666666666666,-1.0239735730512822
2021-02-27 00:00:00+00:00,56.0,Greed,77.85714285714286,84.6,-0.9643324284651306
2021-02-28 00:00:00+00:00,55.0,Greed,72.71428571428571,83.86666666666666,-1.0072776503571688
2021-03-01 00:00:00+00:00,38.0,Fear,64.71428571428571,82.6,-1.8510863295415247
2021-03-02 00:00:00+00:00,78.0,Extreme Greed,62.42857142857143,82.6,0.1861665419244914
2021-03-03 00:00:00+00:00,78.0,Extreme Greed,62.714285714285715,82.63333333333334,0.17691827736543678
2021-03-04 00:00:00+00:00,84.0,Extreme Greed,63.42857142857143,82.9,0.47649873154649136
2021-03-05 00:00:00+00:00,77.0,Extreme Greed,66.57142857142857,82.86666666666666,0.10470738172152773
2021-03-06 00:00:00+00:00,77.0,Extreme Greed,69.57142857142857,82.76666666666667,0.09510376952408948
2021-03-07 00:00:00+00:00,76.0,Extreme Greed,72.57142857142857,82.6,0.0324845793576739
2021-03-08 00:00:00+00:00,81.0,Extreme Greed,78.71428571428571,82.5,0.2887057150097667
2021-03-09 00:00:00+00:00,81.0,Extreme Greed,79.14285714285714,82.33333333333333,0.27901297915837636
2021-03-10 00:00:00+00:00,68.0,Greed,77.71428571428571,81.83333333333333,-0.43993143900780846
2021-03-11 00:00:00+00:00,73.0,Greed,76.14285714285714,81.1,-0.17712295084715884
2021-03-12 00:00:00+00:00,70.0,Greed,75.14285714285714,80.36666666666666,-0.35770518106490873
2021-03-13 00:00:00+00:00,74.0,Greed,74.71428571428571,79.73333333333333,-0.14587598510351993
2021-03-14 00:00:00+00:00,78.0,Extreme Greed,75.0,79.26666666666667,0.07224607266105312
2021-03-15 00:00:00+00:00,76.0,Extreme Greed,74.28571428571429,78.73333333333333,-0.05339159822954883
2021-03-16 00:00:00+00:00,71.0,Greed,72.85714285714286,77.93333333333334,-0.352914695823319
2021-03-17 00:00:00+00:00,71.0,Greed,73.28571428571429,77.2,-0.3626341644968352
2021-03-18 00:00:00+00:00,72.0,Greed,73.14285714285714,76.43333333333334,-0.3142182713523956
2021-03-19 00:00:00+00:00,71.0,Greed,73.28571428571429,75.63333333333334,-0.3819432748458264
2021-03-20 00:00:00+00:00,75.0,Greed,73.42857142857143,75.1,-0.1538940935418008
2021-03-21 00:00:00+00:00,73.0,Greed,72.71428571428571,74.43333333333334,-0.28973305936063015
2021-03-22 00:00:00+00:00,70.0,Greed,71.85714285714286,73.73333333333333,-0.4877111078779158
2021-03-23 00:00:00+00:00,66.0,Greed,71.14285714285714,72.9,-0.7549906146352494
2021-03-24 00:00:00+00:00,65.0,Greed,70.28571428571429,71.93333333333334,-0.8320891507594581
2021-03-25 00:00:00+00:00,60.0,Greed,68.57142857142857,70.8,-1.1636218466841632
2021-03-26 00:00:00+00:00,54.0,Neutral,66.14285714285714,70.06666666666666,-1.5557473945880769
2021-03-27 00:00:00+00:00,65.0,Greed,64.71428571428571,69.6,-0.8693726086909891
2021-03-28 00:00:00+00:00,74.0,Greed,64.85714285714286,70.23333333333333,-0.29980242326039397
2021-03-29 00:00:00+00:00,72.0,Greed,65.14285714285714,70.76666666666667,-0.44412795326291643
2021-03-30 00:00:00+00:00,72.0,Greed,66.0,71.33333333333333,-0.46029776414427864
2021-03-31 00:00:00+00:00,76.0,Extreme Greed,67.57142857142857,72.6,-0.20793876468483832
2021-04-01 00:00:00+00:00,74.0,Greed,69.57142857142857,72.46666666666667,-0.3652354609770538
2021-04-02 00:00:00+00:00,74.0,Greed,72.42857142857143,72.33333333333333,-0.38486867812212083
2021-04-03 00:00:00+00:00,73.0,Greed,73.57142857142857,71.96666666666667,-0.4776934529394906
2021-04-04 00:00:00+00:00,74.0,Greed,73.57142857142857,71.86666666666666,-0.4223702954471253
2021-04-05 00:00:00+00:00,71.0,Greed,73.42857142857143,71.66666666666667,-0.6683305468023065
2021-04-06 00:00:00+00:00,75.0,Greed,73.85714285714286,71.63333333333334,-0.38625863264178445
2021-04-07 00:00:00+00:00,72.0,Greed,73.28571428571429,71.33333333333333,-0.6365532875276249
2021-04-08 00:00:00+00:00,73.0,Greed,73.14285714285714,71.06666666666666,-0.5740214398301958
2021-04-09 00:00:00+00:00,70.0,Greed,72.57142857142857,71.13333333333334,-0.8246726256063164
2021-04-10 00:00:00+00:00,70.0,Greed,72.14285714285714,71.03333333333333,-0.8430509976114697
2021-04-11 00:00:00+00:00,76.0,Extreme Greed,72.42857142857143,71.23333333333333,-0.37264457990369865
2021-04-12 00:00:00+00:00,74.0,Greed,72.85714285714286,71.23333333333333,-0.5523134551910369
2021-04-13 00:00:00+00:00,74.0,Greed,72.71428571428571,71.1,-0.5666696219810323
2021-04-14 00:00:00+00:00,75.0,Greed,73.14285714285714,71.06666666666666,-0.5017260078898229
2021-04-15 00:00:00+00:00,79.0,Extreme Greed,74.0,71.33333333333333,-0.17586311452816575
2021-04-16 00:00:00+00:00,78.0,Extreme Greed,75.14285714285714,71.56666666666666,-0.2764370366615081
2021-04-17 00:00:00+00:00,76.0,Extreme Greed,76.0,71.7,-0.4671023728913445
2021-04-18 00:00:00+00:00,79.0,Extreme Greed,76.42857142857143,71.96666666666667,-0.2167083666055132
2021-04-19 00:00:00+00:00,74.0,Greed,76.42857142857143,71.93333333333334,-0.6759804127194073
2021-04-20 00:00:00+00:00,73.0,Greed,76.28571428571429,71.93333333333334,-0.7661779474039836
2021-04-21 00:00:00+00:00,73.0,Greed,76.0,72.03333333333333,-0.7654004331597907
2021-04-22 00:00:00+00:00,65.0,Greed,74.0,72.0,-1.476078838516577
2021-04-23 00:00:00+00:00,55.0,Greed,70.71428571428571,71.66666666666667,-2.3287036303237603
2021-04-24 00:00:00+00:00,37.0,Fear,65.14285714285714,70.9,-3.749084943720047
2021-04-25 00:00:00+00:00,31.0,Fear,58.285714285714285,70.13333333333334,-4.076396685827528
2021-04-26 00:00:00+00:00,27.0,Fear,51.57142857142857,68.86666666666666,-4.173894016694471
2021-04-27 00:00:00+00:00,50.0,Neutral,48.285714285714285,68.06666666666666,-2.3497062684331316
2021-04-28 00:00:00+00:00,59.0,Greed,46.285714285714285,67.63333333333334,-1.6412970315819364
2021-04-29 00:00:00+00:00,52.0,Neutral,44.42857142857143,66.96666666666667,-2.1400371771678146
2021-04-30 00:00:00+00:00,51.0,Neutral,43.857142857142854,66.13333333333334,-2.17953163160298
2021-05-01 00:00:00+00:00,68.0,Greed,48.285714285714285,65.93333333333334,-0.9128091719646902
2021-05-02 00:00:00+00:00,66.0,Greed,53.285714285714285,65.66666666666667,-1.0574631155428156
2021-05-03 00:00:00+00:00,61.0,Greed,58.142857142857146,65.26666666666667,-1.4158619778673185
2021-05-04 00:00:00+00:00,68.0,Greed,60.714285714285715,65.06666666666666,-0.8964704368077072
2021-05-05 00:00:00+00:00,48.0,Neutral,59.142857142857146,64.3,-2.321310535638045
2021-05-06 00:00:00+00:00,65.0,Greed,61.0,63.96666666666667,-1.0735981234904957
2021-05-07 00:00:00+00:00,64.0,Greed,62.857142857142854,63.7,-1.1348606889019495
2021-05-08 00:00:00+00:00,67.0,Greed,62.714285714285715,63.5,-0.9080834933273604
2021-05-09 00:00:00+00:00,73.0,Greed,63.714285714285715,63.6,-0.468341685681562
2021-05-10 00:00:00+00:00,72.0,Greed,65.28571428571429,63.666666666666664,-0.5349226765699249
2021-05-11 00:00:00+00:00,61.0,Greed,64.28571428571429,63.166666666666664,-1.3143617263437903
2021-05-12 00:00:00+00:00,68.0,Greed,67.14285714285714,62.96666666666667,-0.8016387026908955
2021-05-13 00:00:00+00:00,31.0,Fear,62.285714285714285,61.53333333333333,-3.337754569705895
2021-05-14 00:00:00+00:00,26.0,Fear,56.857142857142854,59.9,-3.5357789270496367
2021-05-15 00:00:00+00:00,27.0,Fear,51.142857142857146,58.166666666666664,-3.3412938643906527
2021-05-16 00:00:00+00:00,20.0,Extreme Fear,43.57142857142857,56.233333333333334,-3.635454468728524
2021-05-17 00:00:00+00:00,27.0,Fear,37.142857142857146,54.6,-3.092585422345939
2021-05-18 00:00:00+00:00,21.0,Extreme Fear,31.428571428571427,52.666666666666664,-3.336921570478218
2021-05-19 00:00:00+00:00,23.0,Extreme Fear,25.0,50.96666666666667,-3.111722648237099
2021-05-20 00:00:00+00:00,11.0,Extreme Fear,22.142857142857142,48.9,-3.6458801746556597
2021-05-21 00:00:00+00:00,19.0,Extreme Fear,21.142857142857142,47.1,-3.0975763264603535
2021-05-22 00:00:00+00:00,12.0,Extreme Fear,19.0,45.333333333333336,-3.3512222358691375
2021-05-23 00:00:00+00:00,14.0,Extreme Fear,18.142857142857142,43.96666666666667,-3.137701905936747
2021-05-24 00:00:00+00:00,10.0,Extreme Fear,15.714285714285714,43.06666666666667,-3.2301103504710555
2021-05-25 00:00:00+00:00,22.0,Extreme Fear,15.857142857142858,42.766666666666666,-2.566900711508486
2021-05-26 00:00:00+00:00,22.0,Extreme Fear,15.714285714285714,42.6,-2.5066495651591243
2021-05-27 00:00:00+00:00,27.0,Fear,18.0,41.833333333333336,-2.2196154176241842
2021-05-28 00:00:00+00:00,21.0,Extreme Fear,18.285714285714285,40.56666666666667,-2.4503209004238364
2021-05-29 00:00:00+00:00,18.0,Extreme Fear,19.142857142857142,39.43333333333333,-2.530401022157781
2021-05-30 00:00:00+00:00,10.0,Extreme Fear,18.571428571428573,38.06666666666667,-2.822764514260476
2021-05-31 00:00:00+00:00,18.0,Extreme Fear,19.714285714285715,36.4,-2.406437582154303
2021-06-01 00:00:00+00:00,20.0,Extreme Fear,19.428571428571427,34.86666666666667,-2.270842828086931
2021-06-02 00:00:00+00:00,23.0,Extreme Fear,19.571428571428573,33.6,-2.0998185081213276
2021-06-03 00:00:00+00:00,24.0,Extreme Fear,19.142857142857142,32.13333333333333,-2.0211140248937483
2021-06-04 00:00:00+00:00,27.0,Fear,20.0,31.433333333333334,-1.862149693633632
2021-06-05 00:00:00+00:00,24.0,Extreme Fear,20.857142857142858,30.066666666666666,-1.9591836809816474
2021-06-06 00:00:00+00:00,17.0,Extreme Fear,21.857142857142858,28.5,-2.21626581809161
2021-06-07 00:00:00+00:00,15.0,Extreme Fear,21.428571428571427,26.766666666666666,-2.25465114040773
2021-06-08 00:00:00+00:00,13.0,Extreme Fear,20.428571428571427,24.766666666666666,-2.292097289636731
2021-06-09 00:00:00+00:00,14.0,Extreme Fear,19.142857142857142,22.833333333333332,-2.20741845600182
2021-06-10 00:00:00+00:00,21.0,Extreme Fear,18.714285714285715,21.5,-1.8913231828559158
2021-06-11 00:00:00+00:00,21.0,Extreme Fear,17.857142857142858,19.933333333333334,-1.8619498564072254
2021-06-12 00:00:00+00:00,28.0,Fear,18.428571428571427,19.833333333333332,-1.5604649838633566
2021-06-13 00:00:00+00:00,23.0,Extreme Fear,19.285714285714285,19.733333333333334,-1.735288728951093
2021-06-14 00:00:00+00:00,28.0,Fear,21.142857142857142,19.766666666666666,-1.5166367422511462
2021-06-15 00:00:00+00:00,38.0,Fear,24.714285714285715,20.366666666666667,-1.10754754987244
2021-06-16 00:00:00+00:00,33.0,Fear,27.428571428571427,20.566666666666666,-1.2908682745321591
2021-06-17 00:00:00+00:00,26.0,Fear,28.142857142857142,20.733333333333334,-1.5480237774919108
2021-06-18 00:00:00+00:00,25.0,Extreme Fear,28.714285714285715,20.8,-1.5668740495383562
2021-06-19 00:00:00+00:00,23.0,Extreme Fear,28.0,21.2,-1.6235671594093275
2021-06-20 00:00:00+00:00,21.0,Extreme Fear,27.714285714285715,21.266666666666666,-1.677961803113084
2021-06-21 00:00:00+00:00,23.0,Extreme Fear,27.0,21.633333333333333,-1.5794612781741735
2021-06-22 00:00:00+00:00,10.0,Extreme Fear,23.0,21.5,-2.04743703891721
2021-06-23 00:00:00+00:00,14.0,Extreme Fear,20.285714285714285,21.633333333333333,-1.8655968111199634
2021-06-24 00:00:00+00:00,22.0,Extreme Fear,19.714285714285715,21.633333333333333,-1.5403856231967958
2021-06-25 00:00:00+00:00,27.0,Fear,20.0,21.8,-1.3341655448810605
2021-06-26 00:00:00+00:00,20.0,Extreme Fear,19.571428571428573,21.566666666666666,-1.5797431235631596
2021-06-27 00:00:00+00:00,22.0,Extreme Fear,19.714285714285715,21.6,-1.485349889117635
2021-06-28 00:00:00+00:00,25.0,Extreme Fear,20.0,21.833333333333332,-1.3559092253318554
2021-06-29 00:00:00+00:00,25.0,Extreme Fear,22.142857142857142,22.333333333333332,-1.340684785407821
2021-06-30 00:00:00+00:00,28.0,Fear,24.142857142857142,22.666666666666668,-1.2141199181169655
2021-07-01 00:00:00+00:00,28.0,Fear,25.0,22.933333333333334,-1.200914218051343
2021-07-02 00:00:00+00:00,21.0,Extreme Fear,24.142857142857142,22.866666666666667,-1.447872605100258
2021-07-03 00:00:00+00:00,24.0,Extreme Fear,24.714285714285715,22.866666666666667,-1.3199879079603414
2021-07-04 00:00:00+00:00,27.0,Fear,25.428571428571427,22.866666666666667,-1.193836875561729
2021-07-05 00:00:00+00:00,29.0,Fear,26.0,23.033333333333335,-1.1066315148209327
2021-07-06 00:00:00+00:00,20.0,Extreme Fear,25.285714285714285,23.133333333333333,-1.429627818257494
2021-07-07 00:00:00+00:00,28.0,Fear,25.285714285714285,23.566666666666666,-1.1158332503723956
2021-07-08 00:00:00+00:00,20.0,Extreme Fear,24.142857142857142,23.8,-1.4020355995633567
2021-07-09 00:00:00+00:00,20.0,Extreme Fear,24.0,24.0,-1.386572053278892
2021-07-10 00:00:00+00:00,20.0,Extreme Fear,23.428571428571427,23.966666666666665,-1.3707276409787252
2021-07-11 00:00:00+00:00,20.0,Extreme Fear,22.428571428571427,23.933333333333334,-1.3544684053630078
2021-07-12 00:00:00+00:00,25.0,Extreme Fear,21.857142857142858,23.833333333333332,-1.1530645556151604
2021-07-13 00:00:00+00:00,20.0,Extreme Fear,21.857142857142858,23.733333333333334,-1.3251863674377984
2021-07-14 00:00:00+00:00,21.0,Extreme Fear,20.857142857142858,23.5,-1.273289382515999
2021-07-15 00:00:00+00:00,20.0,Extreme Fear,20.857142857142858,22.9,-1.295650115015133
2021-07-16 00:00:00+00:00,22.0,Extreme Fear,21.142857142857142,22.533333333333335,-1.206800225068031
2021-07-17 00:00:00+00:00,15.0,Extreme Fear,20.428571428571427,22.166666666666668,-1.4500246115042796
2021-07-18 00:00:00+00:00,19.0,Extreme Fear,20.285714285714285,21.966666666666665,-1.2858532702098868
2021-07-19 00:00:00+00:00,24.0,Extreme Fear,20.142857142857142,22.0,-1.087754181078425
2021-07-20 00:00:00+00:00,19.0,Extreme Fear,20.0,21.933333333333334,-1.258551102414257
