date,fg_fng_value_z13w,gt_bitcoin_z13w,hr_hash_rate_z13w
2023-09-08 00:00:00+00:00,-1.367231128715803,-1.5965259900961644,0.5309577934664412
2023-09-15 00:00:00+00:00,-1.3347044774453036,-1.7336463569585314,0.7111318256031465
2023-09-22 00:00:00+00:00,-0.550337608745628,-1.6146654472565594,1.3934145729241978
2023-09-29 00:00:00+00:00,-0.36528343105109706,-1.7870696231079253,0.6280892663968076
2023-10-06 00:00:00+00:00,0.19747237667267026,-1.076184994864728,1.6252189715735572
2023-10-13 00:00:00+00:00,0.19068850559267722,-1.2233194089899995,2.8792280352031403
2023-10-20 00:00:00+00:00,0.6165589579170225,0.30958463232016176,1.0235516438307406
2023-10-27 00:00:00+00:00,2.491409087942848,2.8628189830398174,1.263543602030736
2023-11-03 00:00:00+00:00,2.2047320695234744,1.085012590778525,2.2765150033485484
2023-11-10 00:00:00+00:00,1.8521545445578003,1.1615182988833062,1.2634699820076858
2023-11-17 00:00:00+00:00,1.44783205205651,1.0653119519453473,1.3106193922560214
2023-11-24 00:00:00+00:00,1.1552270595854068,0.3896146284003214,2.0495816190647114
2023-12-01 00:00:00+00:00,1.2682111718067473,0.1575060154587728,1.3692367580995466
2023-12-08 00:00:00+00:00,1.2402477330238462,2.247367519002088,1.1931764460404235
2023-12-15 00:00:00+00:00,0.9079739667894865,1.0894201903772662,1.8305893201265637
2023-12-22 00:00:00+00:00,0.7937089372580025,0.4276438128945571,1.382221104561478
2023-12-29 00:00:00+00:00,0.6804983315175224,0.34057445389640484,1.124748976358046
2024-01-05 00:00:00+00:00,0.3298804910876333,1.3979235769139653,1.710915744520581
2024-01-12 00:00:00+00:00,0.7586116846963793,2.7778536008645367,0.40681212573051495
2024-01-19 00:00:00+00:00,-2.5302192924170517,0.2993013865037665,0.2568795272660643
2024-01-26 00:00:00+00:00,-2.692063415322419,-0.37104523251559574,1.2260655283520163
2024-02-02 00:00:00+00:00,-1.2915346266026777,-0.9702269115974417,1.055253740185225
2024-02-09 00:00:00+00:00,-0.4900642839748714,-0.8620584945376465,2.324224047011769
2024-02-16 00:00:00+00:00,0.9108479743109168,0.5602170197796666,1.0962426131591796
2024-02-23 00:00:00+00:00,1.006433650842205,-0.28918352362017957,1.680521642030012
2024-03-01 00:00:00+00:00,1.1928168701625117,1.9237717294599346,1.4703551901518148
2024-03-08 00:00:00+00:00,1.5755620162002872,2.2326532837623403,-0.1789779585048457
2024-03-15 00:00:00+00:00,1.4094366457435388,1.5546236344680522,0.9141528227306244
2024-03-22 00:00:00+00:00,0.7860599888545698,0.6731201948049365,1.4789743842730645
2024-03-29 00:00:00+00:00,0.740433166881252,0.025590515648574414,1.6825511521535497
2024-04-05 00:00:00+00:00,0.433191529532567,-0.16133187763879306,1.2458004923321218
2024-04-12 00:00:00+00:00,0.5911309982600851,-0.2143667838777109,1.2480658325043203
2024-04-19 00:00:00+00:00,-0.50302146204586,0.7620877280903182,1.4215355043448408
2024-04-26 00:00:00+00:00,-0.4085626687894518,-0.22263792484168135,1.5619980075476487
2024-05-03 00:00:00+00:00,-2.1516582248216753,-0.864220917052506,-0.34567878355979154
2024-05-10 00:00:00+00:00,-1.2169189050628817,-1.3574259372201707,-0.39678028501330115
2024-05-17 00:00:00+00:00,-1.3868893046866204,-1.2923272203568856,0.5949947067590454
2024-05-24 00:00:00+00:00,0.11339880107886334,-1.0531567083341455,1.0254544236795415
2024-05-31 00:00:00+00:00,0.11183486706999023,-1.2162459529869,-0.4179627129087608
2024-06-07 00:00:00+00:00,0.33106349732568946,-1.0595198599585407,-1.294365409229017
2024-06-14 00:00:00+00:00,0.2135004503941692,-1.041524986395594,0.3077966657601709
2024-06-21 00:00:00+00:00,-0.44270344424619096,-1.0330480417216312,-0.1800785417308881
2024-06-28 00:00:00+00:00,-2.595003538640353,-0.8863136550475273,-1.0273051505647968
2024-07-05 00:00:00+00:00,-2.0941525128183582,-0.5950872406764149,-1.4899360343902563
2024-07-12 00:00:00+00:00,-2.385487939425534,-0.2935391847157897,-0.028592553107368423
2024-07-19 00:00:00+00:00,-0.5900320199168014,0.21930594732787165,-0.5843189608542434
2024-07-26 00:00:00+00:00,0.6743206939190058,0.6108453743047324,2.121019647240806
2024-08-02 00:00:00+00:00,0.24965102986479015,1.342836014153106,0.6270230499652165
2024-08-09 00:00:00+00:00,-1.6805094507456062,3.0354518393381107,0.34003690251004826
2024-08-16 00:00:00+00:00,-1.3350648775720515,-0.10444048600974068,2.106568445351113
2024-08-23 00:00:00+00:00,-1.1868683754894473,-0.5232026988622964,0.5036187519636015
2024-08-30 00:00:00+00:00,-0.3766614962348141,-0.6418207400717999,-0.11671801617530062
2024-09-06 00:00:00+00:00,-1.166667092900686,-0.7723875974723222,1.789999696062934
2024-09-13 00:00:00+00:00,-0.8290583550616115,-0.6691711130346372,1.3915062588680744
2024-09-20 00:00:00+00:00,0.2873210561507619,-0.6441639608797415,-0.03595141905090129
2024-09-27 00:00:00+00:00,0.8102114268306251,-0.7972471425455425,-0.02022508866085475
2024-10-04 00:00:00+00:00,0.5483793333975038,-0.7960741618809708,0.006446219585880501
2024-10-11 00:00:00+00:00,0.07538085951050144,-0.8704825503170379,1.8615329228878648
2024-10-18 00:00:00+00:00,1.097928900207216,-0.8152685031225703,-0.15663218493543357
