ds,btc_close,eth_close,spx_close,btc_volume,eth_volume,btc_open,btc_high,btc_low,eth_open,eth_high,eth_low,m2,fg_fng_value,gt_bitcoin,hr_hash_rate,log_close,ret_1w,ret_4w,rv_4w,rv_8w,rsi_14,rsi_14_lag1,sma_7,sma_21,sma_50,sma_200,bb_width_20,pctb_20,eth_ret_1w,eth_ret_4w,eth_rv_4w,eth_rv_8w,eth_ret_1w_lag1,eth_ret_1w_lag2,eth_ret_1w_lag3,eth_ret_1w_lag4,eth_btc_ratio,spx_ret_1w,spx_ret_4w,spx_ret_1w_lag1,spx_ret_1w_lag2,spx_ret_1w_lag3,m2_chg_4w,m2_chg_13w,m2_chg_4w_lag1,m2_chg_4w_lag2,m2_chg_4w_lag3
2021-11-19,58119.58,4298.3066,4697.96,252268559509,134516740000.0,56896.13,58351.113,55705.18,3995.7295,4311.714,3982.9175,21327.1,34.0,23.473,154417900.0,10.970258,-0.09881412,-0.04331369,0.06475628,0.08086101,58.991734,67.27402,60269.03,48521.812,45533.97,,39754.18,0.72303385,-0.08232002,0.079409234,0.07807235,0.06427403,0.03952552,0.016065206,0.10613853,0.027462376,0.07395626,0.0032214439,0.03312266,-0.0031298732,0.019811634,0.013219456,0.008459349,0.026071435,0.00892586,0.006209203,0.009235183
2021-11-26,53569.766,4030.909,4594.62,241999969408,138254000000.0,58960.285,59183.48,53569.766,4522.209,4550.8423,3933.5066,21356.8,47.0,24.412,146527940.0,10.888741,-0.08151775,-0.14981966,0.066978596,0.083759904,53.632153,58.991734,60212.164,49458.61,46244.188,,37127.926,0.5896394,-0.06422925,-0.09095854,0.059592996,0.067512065,-0.08232002,0.03952552,0.016065206,0.10613853,0.07524597,-0.022242283,-0.0023390804,0.0032214439,-0.0031298732,0.019811634,0.015216265,0.028712904,0.008459349,0.00892586,0.006209203
2021-12-03,53598.246,4220.706,4538.43,236784477253,155198730000.0,56509.164,57482.168,52496.586,4514.356,4647.289,4100.1455,21385.1,31.0,18.779,186532350.0,10.889272,0.0005315106,-0.13141567,0.069361895,0.073071815,53.660534,53.632153,59069.918,50401.477,46853.39,,32695.451,0.5687488,0.04601053,-0.061013214,0.06745508,0.06521013,-0.06422925,-0.08232002,0.03952552,0.016065206,0.07874709,-0.012304903,-0.034455616,-0.022242283,0.0032214439,-0.0031298732,0.0096788965,0.028525393,0.015216265,0.008459349,0.00892586
2021-12-10,47243.305,3908.496,4712.02,259017283302,183622840000.0,47642.145,50015.254,47023.7,4113.5884,4227.112,3897.7676,21527.9,24.0,21.595,180980800.0,10.763066,-0.1262054,-0.30600575,0.054551437,0.06215762,46.78001,53.660534,57148.64,51154.895,47304.96,,28450.965,0.3316311,-0.07684976,-0.17738849,0.060712896,0.06839731,0.04601053,-0.06422925,-0.08232002,0.03952552,0.08273122,0.03753552,0.0062097753,-0.012304903,-0.022242283,0.0032214439,0.012520165,0.028345553,0.0096788965,0.015216265,0.008459349
2021-12-17,46202.145,3879.4866,4620.64,211233144511,150405970000.0,47653.73,48004.895,45618.215,3959.0125,3992.7925,3711.4246,21582.1,23.0,19.718,179210380.0,10.740782,-0.02228473,-0.22947636,0.057460096,0.061895285,45.745102,46.78001,54859.24,51755.875,47641.523,,27506.146,0.28078544,-0.007449851,-0.10251832,0.056498524,0.06761163,-0.07684976,0.04601053,-0.06422925,-0.08232002,0.08396767,-0.019583441,-0.01659511,0.03753552,-0.012304903,-0.022242283,0.011956618,0.028737988,0.012520165,0.0096788965,0.015216265
2021-12-24,50822.195,4047.983,4725.79,186309822503,118375050000.0,50806.05,51814.027,50514.496,4111.345,4134.1064,4029.0645,21707.7,41.0,19.718,182818640.0,10.836088,0.09530696,-0.05265166,0.09094882,0.07507488,50.9325,45.745102,53387.312,52164.766,47842.01,,26094.264,0.4306368,0.042515893,0.0042268173,0.057391897,0.05563657,-0.007449851,-0.07684976,0.04601053,-0.06422925,0.0796499,0.022501498,0.028148672,-0.019583441,0.03753552,-0.012304903,0.016430365,0.036944155,0.011956618,0.012520165,0.0096788965
2021-12-31,46306.445,3682.6328,4766.18,191459636198,93621084000.0,47169.37,48472.527,45819.953,3713.4302,3807.2888,3636.8699,21751.8,28.0,17.84,179781040.0,10.743036,-0.093052015,-0.14623518,0.09801415,0.07863205,46.275272,50.9325,50837.383,52330.953,48031.637,,26358.998,0.26283666,-0.094590776,-0.13637449,0.06342161,0.061443795,0.042515893,-0.007449851,-0.07684976,0.04601053,0.07952744,0.008510431,0.048964005,0.022501498,-0.019583441,0.03753552,0.017147454,0.043542087,0.016430365,0.011956618,0.012520165
2022-01-07,41557.902,3193.2104,4677.03,279356283486,112618680000.0,43153.57,43153.57,41077.445,3417.838,3420.462,3117.3813,21728.3,18.0,31.924,176161300.0,10.634843,-0.108193465,-0.12822326,0.09279768,0.0743665,41.933125,46.275272,48471.43,52034.027,48202.676,,28025.29,0.12138242,-0.14260112,-0.20212585,0.083530195,0.067682594,-0.094590776,0.042515893,-0.007449851,-0.07684976,0.07683762,-0.018881936,-0.0074534477,0.008510431,0.022501498,-0.019583441,0.00930885,0.0322527,0.017147454,0.016430365,0.011956618
2022-01-14,43099.7,3310.0015,4662.85,212561098618,108639900000.0,42598.87,43346.688,41982.617,3248.6487,3330.766,3203.8237,21747.0,21.0,15.962,192633660.0,10.671271,0.036428325,-0.0695102,0.09927575,0.07807566,43.777782,41.933125,46975.707,51736.91,48378.344,,29069.533,0.19827098,0.035921812,-0.15875418,0.093237594,0.0717648,-0.14260112,-0.094590776,0.042515893,-0.007449851,0.076798715,-0.003036377,0.009093617,-0.018881936,0.008510431,0.022501498,0.007640591,0.031954672,0.00930885,0.017147454,0.016430365
2022-01-21,36457.316,2557.9316,4397.94,166867128860,95124040000.0,40699.605,41060.527,35791.426,3002.9568,3029.081,2496.813,21720.1,19.0,35.679,204749000.0,10.503898,-0.16737385,-0.33219102,0.08586388,0.090000525,38.15423,43.777782,44527.0,51136.844,48344.605,,32163.375,0.04186705,-0.25774965,-0.45901972,0.12156339,0.107596554,0.035921812,-0.14260112,-0.094590776,0.042515893,0.07016237,-0.058490634,-0.07189851,-0.003036377,-0.018881936,0.008510431,0.0005712259,0.027042491,0.007640591,0.00930885,0.017147454
2022-01-28,37784.332,2547.092,4431.85,212622064733,140274420000.0,37128.445,37952.88,36211.11,2421.647,2548.7786,2367.8337,21536.1,24.0,25.351,203963740.0,10.53965,0.035752356,-0.20338663,0.103253014,0.09351254,39.817505,38.15423,43175.72,50553.938,48150.195,,33915.156,0.11512467,-0.0042466465,-0.3686756,0.1342857,0.102057636,-0.25774965,0.035921812,-0.14260112,-0.094590776,0.067411326,0.00768089,-0.07272805,-0.058490634,-0.003036377,-0.018881936,-0.009916421,0.023739465,0.0005712259,0.007640591,0.00930885
2022-02-04,41500.875,2983.587,4500.53,140019897289,93265396000.0,37149.266,41527.785,37093.63,2681.0576,2983.587,2675.4438,21524.8,20.0,24.412,194692670.0,10.63347,0.09381999,-0.0013731807,0.114631265,0.098028116,44.332943,39.817505,42504.11,50392.84,47862.45,,34806.797,0.24004412,0.1581739,-0.06790058,0.17474711,0.12805891,-0.0042466465,-0.25774965,0.035921812,-0.14260112,0.07189214,0.015377994,-0.038468126,0.00768089,-0.058490634,-0.003036377,-0.009365666,0.016274711,-0.009916421,0.0005712259,0.007640591
2022-02-11,42407.938,2927.3835,4418.64,179859059961,103525930000.0,43571.13,43810.832,42114.54,3077.413,3127.4507,2888.7078,21562.1,50.0,21.595,188404640.0,10.655091,0.02162104,-0.016180469,0.113279074,0.09886425,45.40948,44.332943,41302.074,50161.434,47783.812,,34889.383,0.26727653,-0.019017203,-0.12283959,0.17132927,0.12778449,0.1581739,-0.0042466465,-0.25774965,0.035921812,0.069029145,-0.018363133,-0.053794883,0.015377994,0.00768089,-0.058490634,-0.008502322,0.0141286915,-0.009365666,-0.009916421,0.0005712259
2022-02-18,40030.977,2785.7275,4348.87,145792639556,90355920000.0,40552.133,40929.152,39637.617,2884.3406,2937.3086,2761.6433,21571.9,30.0,20.162,213256530.0,10.597409,-0.05768198,0.0935114,0.062420633,0.08980904,43.05947,45.40948,40405.58,50027.68,47605.887,,36088.832,0.22035,-0.04959996,0.085310094,0.0931654,0.1238716,-0.019017203,0.1581739,-0.0042466465,-0.25774965,0.069589294,-0.01591592,-0.011220168,-0.018363133,0.015377994,0.00768089,-0.006823173,0.011478354,-0.008502322,-0.009365666,-0.009916421
2022-02-25,39214.22,2764.5356,4384.65,181629162658,116326100000.0,38333.746,39630.324,38111.344,2598.4363,2821.9724,2579.208,21575.2,27.0,27.4,186294130.0,10.576795,-0.020614164,0.037144884,0.06500482,0.08609991,42.25036,43.05947,40070.766,49603.742,47243.527,,37161.906,0.22629718,-0.007636394,0.08192035,0.093490414,0.12288142,-0.04959996,-0.019017203,0.1581739,-0.0042466465,0.070498295,0.008193715,-0.010707343,-0.01591592,-0.018363133,0.015377994,0.0018155562,0.010226252,-0.006823173,-0.008502322,-0.009365666
2022-03-04,39137.605,2617.156,4328.87,191753910140,110123710000.0,42458.14,42479.613,38805.848,2834.9873,2835.1763,2587.7483,21659.7,33.0,20.679,204908160.0,10.574839,-0.0019556228,-0.05863073,0.033486605,0.07855375,42.17031,42.25036,39504.75,48897.54,46859.348,,36368.945,0.24909599,-0.054784447,-0.13103801,0.023012465,0.11569459,-0.007636394,-0.04959996,-0.019017203,0.1581739,0.06687062,-0.012803217,-0.038888555,0.008193715,-0.01591592,-0.018363133,0.0062671895,0.012840716,0.0018155562,-0.006823173,-0.008502322
2022-03-11,38794.973,2559.563,4204.31,180770950541,85310930000.0,39439.97,40081.68,38347.434,2608.2712,2664.5586,2534.6882,21812.7,22.0,18.612,188995760.0,10.566046,-0.008793114,-0.089044884,0.024839822,0.07654238,41.788998,42.17031,39838.703,47811.875,46532.5,,35325.57,0.26297957,-0.022251697,-0.1342725,0.022417763,0.11312772,-0.054784447,-0.007636394,-0.04959996,-0.019017203,0.065976664,-0.029196361,-0.049721785,-0.012803217,0.008193715,-0.01591592,0.0116222445,0.013229344,0.0062671895,0.0018155562,-0.006823173
2022-03-18,41801.156,2945.343,4463.12,176221438132,85701755000.0,40944.84,42195.746,40302.4,2814.4346,2973.6162,2774.8557,21863.2,25.0,17.061,217523040.0,10.640679,0.07463333,0.04327043,0.043236323,0.05016069,46.37093,41.788998,40412.535,46912.297,46180.836,,32612.664,0.36675856,0.14038874,0.05571621,0.08657889,0.08335515,-0.022251697,-0.054784447,-0.007636394,-0.04959996,0.070460804,0.059737895,0.02593203,-0.029196361,-0.012803217,0.008193715,0.013503678,0.013024682,0.0116222445,0.0062671895,0.0018155562
2022-03-25,44348.73,3106.6714,4543.06,183273343910,107407620000.0,43964.547,44999.492,43706.285,3108.449,3183.958,3087.4907,21867.6,47.0,17.578,212890320.0,10.69984,0.059160084,0.12304468,0.0422934,0.052051377,49.96521,46.37093,40819.37,46060.906,45902.91,,29419.531,0.46740475,0.053326573,0.11667918,0.08688247,0.08368144,0.14038874,-0.022251697,-0.054784447,-0.007636394,0.07005096,0.017752707,0.035491023,0.059737895,-0.029196361,-0.012803217,0.013552598,0.00736605,0.013503678,0.0116222445,0.0062671895
2022-04-01,46281.645,3449.5522,4545.86,213694535844,116433050000.0,45554.164,46616.242,44403.14,3282.5762,3467.556,3223.8914,21854.3,50.0,16.544,194247400.0,10.7425,0.042661354,0.16766165,0.0362388,0.044247422,52.562973,49.96521,41372.758,45354.047,45597.09,,23530.645,0.57937276,0.10469258,0.27615622,0.07057581,0.072955415,0.053326573,0.14038874,-0.022251697,-0.054784447,0.07453392,0.0006160919,0.048910335,0.017752707,0.059737895,-0.029196361,0.008984427,0.004712254,0.013552598,0.013503678,0.0116222445
2022-04-08,42287.664,3192.074,4488.28,209602745602,133731950000.0,43505.137,43903.02,42183.29,3233.2725,3301.6074,3179.1423,21996.9,37.0,15.51,190424080.0,10.65225,-0.09025002,0.086204745,0.07566878,0.057155672,47.119164,52.562973,41695.14,44312.7,45420.97,,19717.004,0.43230754,-0.07757358,0.22083431,0.09546199,0.07982951,0.10469258,0.053326573,0.14038874,-0.022251697,0.07548475,-0.012747391,0.0653593,0.0006160919,0.017752707,0.059737895,0.008444622,0.012361758,0.008984427,0.013552598,0.013503678
2022-04-15,40553.465,3040.9165,4392.59,172436624052,105629220000.0,39939.402,40617.723,39866.832,3020.1345,3044.2874,3001.1233,21983.1,22.0,13.959,194492270.0,10.610376,-0.04187419,-0.030302778,0.07068441,0.055127934,44.942657,47.119164,41886.46,43476.22,45077.035,,17499.443,0.3618198,-0.048511904,0.031933665,0.085479796,0.0797127,-0.07757358,0.10469258,0.053326573,0.14038874,0.07498537,-0.021550512,-0.015929105,-0.012747391,0.0006160919,0.017752707,0.0054841014,0.01085667,0.008444622,0.008984427,0.013552598
2022-04-22,39740.32,2964.8357,4271.78,186133207835,105128970000.0,40525.863,40777.758,39315.418,2986.9387,3024.8545,2942.3586,22056.1,26.0,13.442,189421000.0,10.590121,-0.020254925,-0.10971779,0.055133987,0.055107374,43.918278,44.942657,41972.566,42817.676,44724.715,,14554.741,0.3256015,-0.025337337,-0.046730243,0.08047288,0.080543846,-0.048511904,-0.07757358,0.10469258,0.053326573,0.07460523,-0.027888443,-0.061570253,-0.021550512,-0.012747391,0.0006160919,0.008620059,0.015469542,0.0054841014,0.008444622,0.008984427
2022-04-29,38609.824,2815.6018,4131.93,199884953142,114832370000.0,39768.617,39887.27,38235.535,2936.7766,2943.4458,2782.4353,21609.4,23.0,13.959,195503620.0,10.561262,-0.028859539,-0.18123868,0.031250518,0.056170616,42.468975,43.918278,41946.113,42103.94,44499.3,,14116.69,0.27068654,-0.05164559,-0.20306842,0.02137848,0.080197066,-0.025337337,-0.048511904,-0.07757358,0.10469258,0.072924495,-0.0332859,-0.09547225,-0.027888443,-0.021550512,-0.012747391,-0.011206033,0.0034035875,0.008620059,0.0054841014,0.008444622
2022-05-06,36040.92,2694.9797,4123.34,228804297807,122346780000.0,36573.184,36624.36,35482.133,2748.9316,2754.8376,2645.3352,21615.4,22.0,18.612,210314500.0,10.492411,-0.06885175,-0.1598404,0.021212475,0.061055567,39.295597,42.468975,41123.223,41570.492,44474.023,,14399.599,0.13207391,-0.043785337,-0.16928017,0.011773762,0.081747435,-0.05164559,-0.025337337,-0.048511904,-0.07757358,0.07477555,-0.002081176,-0.08480603,-0.0332859,-0.027888443,-0.021550512,-0.017343353,0.0042090984,-0.011206033,0.008620059,0.0054841014
2022-05-13,29283.104,2014.4182,4023.89,364524625721,221730200000.0,29030.91,30924.803,28782.33,1960.1226,2139.7134,1941.976,21552.2,10.0,39.291,209722600.0,10.284766,-0.20764433,-0.32561055,0.08678385,0.08322431,32.430496,39.295597,38970.992,40764.824,44345.734,,15312.587,-0.21698219,-0.29106027,-0.41182852,0.12588592,0.115929656,-0.043785337,-0.05164559,-0.025337337,-0.048511904,0.06879114,-0.024414407,-0.087669924,-0.002081176,-0.0332859,-0.027888443,-0.019601421,-0.00045913894,-0.017343353,-0.011206033,0.008620059
2022-05-20,29200.74,1961.3157,3901.36,211938710077,122640310000.0,30311.12,30664.977,28793.605,2018.0001,2054.796,1926.6768,21584.2,13.0,20.162,198848080.0,10.281949,-0.0028166184,-0.30817223,0.09120491,0.07463942,32.3563,32.430496,36530.863,39735.23,44191.86,,17158.672,-0.09479717,-0.026714915,-0.4132061,0.12560436,0.10924748,-0.29106027,-0.043785337,-0.05164559,-0.025337337,0.06716664,-0.030923832,-0.09070531,-0.024414407,-0.002081176,-0.0332859,-0.021395441,0.00057018624,-0.019601421,-0.017343353,-0.011206033
2022-05-27,28627.574,1724.9229,4158.24,197887728165,111273574000.0,29251.14,29346.943,28326.613,1802.5438,1814.6565,1721.2648,21539.9,12.0,18.095,209555380.0,10.262126,-0.019823672,-0.29913637,0.092892416,0.06606736,31.810884,32.3563,34579.42,38893.38,44017.723,,19527.584,-0.018885478,-0.12843318,-0.4899937,0.12085604,0.08902682,-0.026714915,-0.29106027,-0.043785337,-0.05164559,0.060253896,0.063766725,0.0063473117,-0.030923832,-0.024414407,-0.002081176,-0.003216193,-0.0016361378,-0.021395441,-0.019601421,-0.017343353
2022-06-03,29704.39,1775.0786,4108.54,222824594805,124782100000.0,30467.807,30633.035,29375.69,1834.135,1840.0588,1746.5098,21525.6,10.0,15.51,212527790.0,10.29905,0.03692448,-0.19336015,0.10883238,0.07272631,34.059757,31.810884,33029.555,38328.926,43896.066,,20663.291,0.09415961,0.028662385,-0.41754597,0.14042817,0.09803831,-0.12843318,-0.026714915,-0.29106027,-0.043785337,0.059758123,-0.01202422,-0.0035957329,0.063766725,-0.030923832,-0.024414407,-0.0041544456,-0.0061912215,-0.003216193,-0.021395441,-0.019601421
2022-06-10,29083.805,1665.0422,3900.86,188372307620,106626190000.0,30110.33,30245.809,28978.146,1789.69,1797.6078,1663.434,21624.2,13.0,14.476,219787040.0,10.277937,-0.021113388,-0.0068291984,0.027070552,0.07318807,33.376575,34.059757,31507.193,37661.504,43844.99,,22152.809,0.110076144,-0.06399422,-0.19047993,0.06596694,0.097629845,0.028662385,-0.12843318,-0.026714915,-0.29106027,0.057249807,-0.051870674,-0.031052,-0.01202422,0.063766725,-0.030923832,0.0033407263,-0.008641754,-0.0041544456,-0.003216193,-0.021395441
2022-06-17,20471.482,1086.5193,3674.84,293756330578,194121940000.0,20385.719,21243.312,20326.52,1067.9877,1112.4716,1060.8677,21598.7,9.0,32.053,162582190.0,9.926788,-0.35114866,-0.35516125,0.17698652,0.13049558,25.678696,33.376575,28916.002,36900.273,43576.477,,26994.607,-0.10695782,-0.4268712,-0.59063625,0.19699249,0.15477295,-0.06399422,0.028662385,-0.12843318,-0.026714915,0.053074773,-0.05968745,-0.05981562,-0.051870674,-0.01202422,0.063766725,0.0006717877,-0.012097955,0.0033407263,-0.0041544456,-0.003216193
2022-06-24,21231.656,1226.8447,3911.74,216848726295,125472680000.0,21084.648,21472.918,20777.512,1143.2047,1238.617,1134.514,21555.8,11.0,23.781,223431040.0,9.963248,0.03646047,-0.2988771,0.18629014,0.13627654,27.273111,25.678696,26800.393,36112.05,43325.15,,29980.312,0.012648411,0.12146634,-0.34073672,0.2400448,0.17706648,-0.4268712,-0.06399422,0.028662385,-0.12843318,0.05778375,0.062472668,-0.06110968,-0.05968745,-0.051870674,-0.01202422,0.000738165,-0.014258537,0.0006717877,0.0033407263,-0.0041544456
2022-07-01,19269.367,1059.7673,3825.33,159334471490,100330480000.0,19820.47,20632.672,19073.709,1068.3168,1100.2239,1040.1508,21530.0,11.0,24.815,196972100.0,9.866272,-0.096976645,-0.43277824,0.17093931,0.13646524,25.73814,27.273111,25369.86,35053.406,43082.105,,32730.44,0.028991533,-0.14639622,-0.51579535,0.22802706,0.17580666,0.12146634,-0.4268712,-0.06399422,0.028662385,0.054997515,-0.022337526,-0.07142299,0.062472668,-0.05968745,-0.051870674,0.00020440777,-0.014839185,0.000738165,0.0006717877,0.0033407263
2022-07-08,21731.117,1222.5062,3899.38,183115176601,94279524000.0,21637.154,22314.941,21257.453,1237.5803,1262.8857,1200.6322,21626.1,20.0,20.679,227544130.0,9.986501,0.120228566,-0.29143628,0.20596145,0.14121106,30.985846,25.73814,24302.77,34068.797,42845.098,,34270.15,0.14868636,0.14285365,-0.30894744,0.26767516,0.1811705,-0.14639622,0.12146634,-0.4268712,-0.06399422,0.056256022,0.019172778,-0.0003795331,-0.022337526,0.062472668,-0.05968745,8.786452e-05,-0.01685692,0.00020440777,0.000738165,0.0006717877
2022-07-15,20836.328,1233.1292,3863.16,198397153187,96856050000.0,20573.156,21138.244,20397.0,1191.6748,1275.7782,1182.9032,21591.4,15.0,17.578,205785470.0,9.944453,-0.0420472,0.01766519,0.09465498,0.14052266,30.151821,30.985846,23189.734,33154.766,42417.113,,35723.258,0.16365147,0.008651929,0.1265757,0.13249226,0.18259238,0.14285365,-0.14639622,0.12146634,-0.4268712,0.05918169,-0.009332057,0.04997586,0.019172778,-0.022337526,0.062472668,-0.0003379833,-0.017818233,8.786452e-05,0.00020440777,0.000738165
2022-07-22,22714.979,1537.4052,3961.63,243955551375,151516040000.0,23163.752,23671.928,22603.416,1576.7454,1641.2092,1523.6417,21568.7,33.0,19.129,199187650.0,10.03078,0.08632655,0.067531265,0.103181876,0.14776112,34.15885,30.151821,22191.248,32369.088,42015.082,,36305.0,0.24340494,0.22054106,0.22565041,0.1610618,0.20381592,0.008651929,0.14285365,-0.14639622,0.12146634,0.06768244,0.025170049,0.012673242,-0.009332057,0.019172778,-0.022337526,0.0005984468,-0.022098195,-0.0003379833,8.786452e-05,0.00020440777
2022-07-29,23804.633,1727.407,4130.29,219645120870,144528740000.0,23845.213,24294.787,23481.174,1725.6239,1759.884,1662.7911,21522.1,39.0,16.027,200984340.0,10.077636,0.046855666,0.21136357,0.070004664,0.1484335,36.43658,34.15885,21437.08,31638.947,41535.31,,36428.61,0.2947626,0.116525404,0.48857203,0.08760306,0.20877402,0.22054106,0.008651929,0.14285365,-0.14639622,0.072566,0.041692104,0.07670287,0.025170049,-0.009332057,0.019172778,-0.00036692986,-0.0040399088,0.0005984468,-0.0003379833,8.786452e-05
2022-08-05,23289.314,1732.2546,4145.19,186229868833,116195320000.0,22626.834,23422.828,22612.178,1607.5239,1732.2546,1606.4971,21591.2,31.0,13.91,183173740.0,10.05575,-0.02188557,0.06924944,0.05970985,0.14842887,35.80573,36.43658,21839.627,30900.582,41014.312,,35681.97,0.30196613,0.0028023894,0.3485208,0.10317066,0.20733534,0.116525404,0.22054106,0.008651929,0.14285365,0.0743798,0.00360098,0.061131075,0.041692104,0.025170049,-0.009332057,-0.0016137908,-0.0011195722,-0.00036692986,0.0005984468,-0.0003379833
2022-08-12,24402.818,1957.2465,4280.15,181226613984,119727650000.0,23957.203,24412.566,23657.266,1880.8992,1957.553,1860.0835,21583.4,42.0,13.608,215687840.0,10.102454,0.046703983,0.15800062,0.04497005,0.07112099,38.291916,35.80573,22292.65,30072.09,40521.195,,33487.312,0.35202038,0.1221148,0.46198365,0.0890303,0.11370645,0.0028023894,0.116525404,0.22054106,0.008651929,0.08020575,0.032039423,0.102502555,0.00360098,0.041692104,0.025170049,-0.0003705179,0.001447648,-0.0016137908,-0.00036692986,0.0005984468
2022-08-19,20877.553,1612.9873,4228.48,204047513658,127303460000.0,23213.312,23213.312,20868.848,1847.0953,1847.0953,1611.3389,21591.4,33.0,17.237,202403380.0,9.94643,-0.15602408,-0.084350005,0.09560418,0.094297,33.82543,38.291916,22522.393,28954.414,39938.24,,30226.031,0.26144734,-0.19345069,0.0479919,0.1475866,0.14496967,0.1221148,0.0028023894,0.116525404,0.22054106,0.07725941,-0.012145448,0.06518706,0.032039423,0.00360098,0.041692104,0.001052451,0.00033357734,-0.0003705179,-0.0016137908,-0.00036692986
2022-08-26,20260.02,1507.7828,4057.66,219560480665,129376360000.0,21596.086,21804.908,20199.482,1696.3246,1698.561,1498.7712,21537.9,27.0,13.305,248048420.0,9.916405,-0.030025087,-0.16123076,0.08447173,0.08739214,33.097145,33.82543,22312.234,27715.29,39445.758,,27838.69,0.2583704,-0.06744768,-0.13598117,0.13199687,0.13312225,-0.19345069,0.1221148,0.0028023894,0.116525404,0.07442159,-0.041236155,-0.017741201,-0.012145448,0.032039423,0.00360098,0.0007341291,-9.285094e-05,0.001052451,-0.0003705179,-0.0016137908
2022-09-02,19969.771,1577.2205,3924.26,214136017538,125480460000.0,20126.072,20401.568,19814.766,1586.018,1643.1832,1551.8779,21471.3,25.0,12.398,212503100.0,9.901975,-0.014429758,-0.15377495,0.08509371,0.07429295,32.740334,33.097145,22188.441,26652.533,38899.805,,25369.658,0.26398128,0.045023844,-0.09375972,0.13749401,0.12710956,-0.06744768,-0.19345069,0.1221148,0.0028023894,0.07898039,-0.03342863,-0.054770812,-0.041236155,-0.012145448,0.032039423,-0.0055531883,-0.0025225778,0.0007341291,0.001052451,-0.0003705179
2022-09-09,21381.152,1719.0854,4067.36,236980115199,111831300000.0,19328.14,21439.41,19310.963,1635.1877,1735.8098,1632.8365,21540.0,22.0,13.91,226362000.0,9.970265,0.0682901,-0.13218883,0.09264323,0.07777391,36.334587,32.740334,21997.895,25739.564,38470.633,,22070.158,0.33423883,0.08612834,-0.12974618,0.12544465,0.1280381,0.045023844,-0.06744768,-0.19345069,0.1221148,0.080401905,0.035816364,-0.050993867,-0.03342863,-0.041236155,-0.012145448,-0.0020108046,-0.0038937856,-0.0055531883,0.0007341291,0.001052451
2022-09-16,19772.584,1432.4478,3873.33,277095651109,127958670000.0,19704.006,19870.629,19400.076,1471.9283,1480.5642,1415.5813,21536.3,20.0,13.305,234168580.0,9.892052,-0.07821347,-0.05437822,0.06096819,0.074339114,34.09811,36.334587,21421.887,24788.72,37903.746,,18450.896,0.26558962,-0.18240774,-0.11870323,0.120753735,0.12680875,0.08612834,0.045023844,-0.06744768,-0.19345069,0.07244616,-0.048879545,-0.087727964,0.035816364,-0.03342863,-0.041236155,-0.002551942,-0.0028890627,-0.0020108046,-0.0055531883,0.0007341291
2022-09-23,19297.639,1328.2595,3693.23,259576216329,117871560000.0,19412.4,19464.672,18617.553,1327.4812,1353.2883,1270.1984,21479.9,20.0,14.515,215052770.0,9.867738,-0.024313591,-0.048666723,0.06052036,0.06967106,33.443558,34.09811,20851.648,23869.094,37210.34,,15096.859,0.23750417,-0.07551524,-0.1267708,0.1216589,0.11752372,-0.18240774,0.08612834,0.045023844,-0.06744768,0.068830155,-0.047613215,-0.09410502,-0.048879545,0.035816364,-0.03342863,-0.0026929274,-0.003521094,-0.002551942,-0.0020108046,-0.0055531883
2022-09-30,19431.79,1327.9786,3585.62,290314237810,104848010000.0,19573.432,20109.85,19265.662,1335.6465,1368.7434,1320.3832,21357.5,21.0,12.096,222928600.0,9.874665,0.006927597,-0.027309367,0.061192527,0.0706658,33.829933,33.443558,20141.502,23078.182,36367.098,,14339.762,0.26734993,-0.00021148991,-0.17200613,0.11401278,0.1173979,-0.07551524,-0.18240774,0.08612834,0.045023844,0.068340525,-0.029569974,-0.090246364,-0.047613215,-0.048879545,0.035816364,-0.005300098,-0.008012076,-0.0026929274,-0.002551942,-0.0020108046
2022-10-07,19546.85,1332.517,3639.66,203020020099,65968746000.0,19957.559,20041.086,19395.793,1351.8364,1359.3281,1321.7461,21429.5,23.0,11.189,266578960.0,9.880569,0.0059037916,-0.08969568,0.039916646,0.06628297,34.182854,33.829933,19951.4,22614.55,35544.19,,13251.215,0.2933479,0.003411646,-0.25472283,0.08711274,0.10136734,-0.00021148991,-0.07551524,-0.18240774,0.08612834,0.06817042,0.014958812,-0.11110392,-0.029569974,-0.047613215,-0.048879545,-0.0051299906,-0.009090867,-0.005300098,-0.0026929274,-0.002551942
2022-10-14,19185.656,1297.4221,3583.07,197033611960,68328686000.0,19382.533,19889.146,19115.408,1288.0487,1339.7448,1285.3783,21398.7,24.0,11.189,253141780.0,9.861918,-0.018651199,-0.030133402,0.016277375,0.041437898,33.577427,34.182854,19797.92,22137.643,34683.344,,12085.431,0.28259036,-0.0266903,-0.099005386,0.036405545,0.08260836,0.003411646,-0.00021148991,-0.07551524,-0.18240774,0.06762459,-0.015670253,-0.07789463,0.014958812,-0.029569974,-0.047613215,-0.006389213,-0.008924849,-0.0051299906,-0.005300098,-0.0026929274
